StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q61,Q95,Q46,Q47,Q48,Q319,Q369,Q348_14,Q349_14,Q350_1,Q354_14,Q355_14,Q356_1,Q262_14,Q325_14,Q326_1,Q345_14,Q346_14,Q347_1,Q260_14,Q312_14,Q320_1,Q357_14,Q358_14,Q359_1,Q336_14,Q337_14,Q338_1,Q333_14,Q334_14,Q335_1,Q330_14,Q364_14,Q332_1,Q388_14,Q389_14,Q390_1,Q391_14,Q392_14,Q393_1,Q394_14,Q395_14,Q396_1,Q397_14,Q398_14,Q399_1,Q400_14,Q401_14,Q402_1,Q403_14,Q404_14,Q405_1,Q406_14,Q407_14,Q408_1,Q409_14,Q410_14,Q411_1,Q412_14,Q413_14,Q414_1,Q428_14,Q429_14,Q430_1,Q432_14,Q433_14,Q434_1,Q436_14,Q437_14,Q438_1,Q440_14,Q441_14,Q442_1,Q444_14,Q445_14,Q446_1,Q448_14,Q449_14,Q450_1,Q452_14,Q453_14,Q454_1,Q456_14,Q457_14,Q458_1,Q460_14,Q461_14,Q462_1,Q267,Q98,Q99,Q100,Q101,Q102_1,Q103,FL_89_DO,FL_50_DO,FL_88_DO,FL_104_DO
11/02/2022 07:05,11/02/2022 07:12,IP Address,213.205.198.81,100,438,TRUE,11/02/2022 07:12,R_1I47lKDkshe5QV5,,,,,51.61439514,-0.336807251,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",57444be32801a2000d7a75e9,36,Female,Yes,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,56,3,100,100,100,63,64,2,7,63,2,70,7,62,7,2,2,64,29,33,81,74,3,84,62,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appearances are everything however people on lower incomes often buy expensive items to ""feel"" like they are high earners when in fact they arent",Extremely clear,Extremely clear,Slightly easy,Just right,0,,FL_92,,officeplantAIpred|goskiingAIpred|penthouseAIpred|privatesectorAIpred|sleepAIpred|haircutAIpred|advanceddegreeAIpred|smartwatchAIpred|expensiveclothesAIpred,
11/02/2022 07:07,11/02/2022 07:13,IP Address,82.38.13.203,100,329,TRUE,11/02/2022 07:13,R_2Qoeb2VWLmglnTc,,,,,51.34880066,-0.032104492,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5dda6dadfce6069ce974100d,42,Female,Yes,4,1 - Not at all familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,20,60,40,30,0,100,0,20,70,0,0,100,0,50,80,30,60,30,0,80,70,0,80,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,People don't have higher salaries as a result of having most of these things. They have most of these things as a result of having a higher salary.,Moderately clear,Moderately clear,Just right,Just right,0,,FL_92,,goskiingAIpred|haircutAIpred|sleepAIpred|advanceddegreeAIpred|officeplantAIpred|privatesectorAIpred|expensiveclothesAIpred|penthouseAIpred|smartwatchAIpred,
11/02/2022 07:06,11/02/2022 07:13,IP Address,81.157.117.206,100,418,TRUE,11/02/2022 07:13,R_24qOH512ht19QJB,,,,,51.44119263,-0.183303833,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5e25f47427b78983dc68a86a,26,Female,Yes,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,100,90,59,88,67,40,70,1,14,30,10,30,63,22,62,73,22,51,50,40,1,86,1,81,100,1,"generally you can tell when people earn a lot by the way their live their lives, expensive clothes, expensive apartments etc you would expect people on higher salaries to have those things because they can afford them",Extremely clear,Extremely clear,Moderately easy,Just right,0,"i think the ""how confident are you in your answer"" question is probably unnecessary - never quite sure how to answer those ",FL_103,,,sleepAIpred+expl|advanceddegreeAIpred+expl|privatesectorAIpred+expl|officeplantAIpred+expl|goskiingAIpred+expl|expensiveclothesAIpred+expl|penthouseAIpred+expl|smartwatchAIpred+expl|haircutAIpred+expl
11/02/2022 07:08,11/02/2022 07:13,IP Address,82.6.148.221,100,302,TRUE,11/02/2022 07:13,R_3p4KosxUZ07dy0W,,,,,51.73770142,-1.20539856,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",605b75ecadf31dfda10dd21f,24,Male,Yes,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,70,60,51,62,4,80,0,70,62,0,3,61,1,73,61,2,72,80,1,91,91,0,92,90,1,"Some of the factors such as going skiing, having a smartwatch or an expensive haircut correlated with a higher salary because they need a lot of money to do. That doesn't mean that they cause a higher salary, in fact the opposite.",Extremely clear,Extremely clear,Extremely easy,Just right,1,,FL_103,,,sleepAIpred+expl|smartwatchAIpred+expl|officeplantAIpred+expl|privatesectorAIpred+expl|haircutAIpred+expl|expensiveclothesAIpred+expl|goskiingAIpred+expl|advanceddegreeAIpred+expl|penthouseAIpred+expl
11/02/2022 07:07,11/02/2022 07:13,IP Address,92.19.204.179,100,377,TRUE,11/02/2022 07:13,R_10uZVFk6GgBY4Lj,,,,,54.32470703,-2.744293213,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",593db4048fcebc00010752b6,42,Female,Yes,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,100,50,50,50,50,30,50,0,0,100,0,0,80,0,0,100,0,20,50,10,60,80,10,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Just because someone has access to or owns a particular item doesn't indicate high income, it could also indicate high debt!",Extremely clear,Extremely clear,Just right,Just right,0,,FL_92,,goskiingAIpred|sleepAIpred|smartwatchAIpred|officeplantAIpred|advanceddegreeAIpred|haircutAIpred|expensiveclothesAIpred|privatesectorAIpred|penthouseAIpred,
11/02/2022 07:08,11/02/2022 07:14,IP Address,37.228.229.59,100,330,TRUE,11/02/2022 07:14,R_1qX2BYU5Y9RfNhp,,,,,53.3381958,-6.259094238,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60eb4a9ec44dfbe2fb6adc87,36,Female,Yes,4,2,70,100,100,100,100,100,5,100,4,27,100,3,71,83,3,100,100,60,100,100,71,100,100,6,100,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I feel that people who have a lot of money could already buy those things. I don’t think buying those things would bring you more money. ,Moderately clear,Extremely clear,Extremely easy,Just right,0,,FL_91,sleep|officeplant|privatesector|advanceddegree|penthouse|expensiveclothes|smartwatch|goskiing|haircut,,
11/02/2022 07:05,11/02/2022 07:14,IP Address,84.69.88.189,100,529,TRUE,11/02/2022 07:14,R_2AEUBNaR9gr0Hut,,,,,52.51890564,-1.918899536,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5c35f2bb1ede2b000114eecf,29,Female,Yes,1 - Not at all familiar,1 - Not at all familiar,50,50,50,50,51,49,30,60,0,1,60,1,1,100,1,10,62,10,0,100,1,1,100,1,40,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"if he wanted more money he doesn't need to buy expensive clothes, a haircut, and a smartwatch he could still look profesional on a lower budget and have spare money, its a vein way of looking at life, a degree doesnt guarantee you a high paying job, ",Extremely clear,Extremely clear,Just right,Just right,0,,FL_91,sleep|expensiveclothes|advanceddegree|goskiing|haircut|smartwatch|penthouse|officeplant|privatesector,,
11/02/2022 07:07,11/02/2022 07:14,IP Address,192.41.114.228,100,442,TRUE,11/02/2022 07:14,R_3frB4SLxNHBI2W9,,,,,55.94889832,-3.163192749,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60fd25fde23a5230697fcead,18,Female,Yes,2,2,81,90,90,96,89,89,55,75,43,82,71,23,31,59,21,30,73,21,71,84,45,71,60,10,33,60,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For the skiing one, people who go skiing tend to already have a lot of money and so are likely to have connections in higher places to get higher salaries or will want to work in a job with a salary high enough to maintain their lifestyle. A masters degree tends to be required to work high up in industries however isn’t essential. Appearance is also importance as it relays impressions others have of you. Whilst you may not necessarily be the best candidate for a raise e.g., if you look well put together you have a better chance.",Moderately clear,Extremely clear,Slightly easy,Just right,1,,FL_91,advanceddegree|goskiing|expensiveclothes|officeplant|penthouse|haircut|privatesector|sleep|smartwatch,,
11/02/2022 07:06,11/02/2022 07:14,IP Address,208.127.198.44,100,491,TRUE,11/02/2022 07:14,R_2b1xw8Uotk6VRZM,,,,,53.50579834,-2.220901489,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",597cfa6240ffde000164484c,28,Female,Yes,4,2,72,82,78,91,87,60,50,62,0,21,70,1,20,53,0,64,62,8,61,68,13,75,86,0,69,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correlation does not equal causation. 
There is an argument that those who are better presented do better in life and work which is why good clothes and a good haircut could help, but many of the other things are benefits of having a higher salary, not a way to increase your salary.",Extremely clear,Extremely clear,Just right,Just right,0,,FL_91,privatesector|smartwatch|sleep|goskiing|haircut|advanceddegree|expensiveclothes|penthouse|officeplant,,
11/02/2022 07:08,11/02/2022 07:14,IP Address,82.43.244.121,100,363,TRUE,11/02/2022 07:14,R_3g1lRKHCPrSkn3T,,,,,55.94090271,-3.293899536,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",601c6550e46634796f5fc53d,33,Male,Yes,1 - Not at all familiar,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,60,60,100,100,80,40,20,10,50,40,10,7,88,2,51,34,13,70,40,30,83,62,12,91,81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Previous experience and exposure to people in varying salary bands, experience in owning some of the goods mentioned etc",Moderately clear,Moderately clear,Slightly easy,Just right,1,,FL_92,,haircutAIpred|expensiveclothesAIpred|sleepAIpred|advanceddegreeAIpred|smartwatchAIpred|goskiingAIpred|privatesectorAIpred|officeplantAIpred|penthouseAIpred,
11/02/2022 07:07,11/02/2022 07:14,IP Address,78.145.104.79,100,438,TRUE,11/02/2022 07:14,R_73XHt86JfNrst4l,,,,,53.76010132,-1.802093506,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60918383b86191e064cddb4c,70,Female,Yes,5,1 - Not at all familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,65,3,44,4,20,19,20,3,31,3,2,100,1,1,100,1,2,100,1,3,72,4,30,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surely it's the experience, learning and having a passion for the job that would result in a higher salary",Slightly unclear,Moderately clear,Slightly easy,Just right,0,,FL_92,,smartwatchAIpred|haircutAIpred|penthouseAIpred|sleepAIpred|officeplantAIpred|expensiveclothesAIpred|goskiingAIpred|advanceddegreeAIpred|privatesectorAIpred,
11/02/2022 07:02,11/02/2022 07:14,IP Address,90.212.32.136,100,722,TRUE,11/02/2022 07:14,R_3MfErEyarWobYIc,,,,,51.51800537,-0.045898438,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",611645b93f0840eae41426f5,30,Female,Yes,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,78,78,76,75,69,62,63,10,81,70,21,66,56,18,72,69,34,87,85,22,92,83,0,98,95,0,"Many of the mentioned variables likely correlate with salary, however only some of them affect salary (e.g. having a master's allows you to access higher positions). The others are likely consequences of having a higher salary (e.g. going skiing because you have more expendable income). Some could also be consequences of a factor which also impacts salary (e.g. having an office plant may be a consequence of having worked somewhere for longer or having a more proactive and attentive personality). Finally some factors may fit in more than one of these categories (e.g. having an expensive haircut is likely a consequence of having a higher salary however the haircut may also impact how you come across to colleagues and interviewers, increasing your chances of progressing in your career).",Extremely clear,Extremely clear,Slightly easy,Just right,2,,FL_103,,,goskiingAIpred+expl|privatesectorAIpred+expl|officeplantAIpred+expl|haircutAIpred+expl|smartwatchAIpred+expl|advanceddegreeAIpred+expl|sleepAIpred+expl|penthouseAIpred+expl|expensiveclothesAIpred+expl
11/02/2022 07:07,11/02/2022 07:14,IP Address,86.133.211.209,100,426,TRUE,11/02/2022 07:14,R_RmoDInwtfbV7wfn,,,,,55.99830627,-2.520401001,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5edfeebaecf5a0318788d731,39,Male,Yes,4,4,80,80,70,80,80,70,10,90,5,10,100,5,10,100,4,10,100,10,20,80,20,10,90,10,65,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Some could just be rich or like spending large amounts, so buying expensive things doesnt necessarily means they have a higher salary.",Slightly clear,Moderately clear,Moderately easy,Just right,7,,FL_91,expensiveclothes|goskiing|privatesector|advanceddegree|haircut|officeplant|sleep|penthouse|smartwatch,,
11/02/2022 07:06,11/02/2022 07:14,IP Address,86.9.138.137,100,511,TRUE,11/02/2022 07:14,R_d1iDZKT3RgI4cIV,,,,,53.76870728,-2.466705322,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60c3521fffe573f263c14877,34,Female,Yes,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,88,87,9,93,89,72,64,81,45,31,77,0,100,1,20,19,93,68,90,15,83,76,75,100,100,67,"Becasue someone has a higher salary doesnt mean they use it to buy expensive clothes, or smart watches or penthouses",Slightly clear,,Slightly easy,Just right,0,,FL_103,,,sleepAIpred+expl|goskiingAIpred+expl|smartwatchAIpred+expl|haircutAIpred+expl|privatesectorAIpred+expl|advanceddegreeAIpred+expl|penthouseAIpred+expl|expensiveclothesAIpred+expl|officeplantAIpred+expl
11/02/2022 06:58,11/02/2022 07:14,IP Address,86.154.14.20,100,1008,TRUE,11/02/2022 07:14,R_pFsg3jOv4q2Win7,,,,,52.39070129,-1.291107178,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60e4cb1345ad6cc314002a75,19,Female,Yes,3,4,91,82,80,19,19,9,70,20,1,84,78,20,29,80,6,61,82,24,74,77,16,81,80,19,80,90,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot of the questions were based on whether him spending money on expensive things would increase his salary. If he's spending more money then it's unlikely that he'd be earning more however having an expensive lifestyle could suggest that someone does have a high salary. ,Moderately clear,Slightly clear,Slightly difficult,Just right,0,,FL_91,sleep|penthouse|privatesector|goskiing|advanceddegree|haircut|smartwatch|expensiveclothes|officeplant,,
11/02/2022 07:06,11/02/2022 07:15,IP Address,92.12.212.193,100,534,TRUE,11/02/2022 07:15,R_3j2uai78nHduEM5,,,,,53.50579834,-2.220901489,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5d078ee51868be0018d01b1e,55,Female,Yes,2,1 - Not at all familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,70,75,65,55,60,9,64,1,40,55,50,8,75,6,60,39,45,75,70,60,83,82,10,84,78,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's difficult to really put figures to the questions as you really need to know Tom as a person not an algorithm.,Moderately clear,Slightly clear,Slightly difficult,Just right,0,,FL_92,,expensiveclothesAIpred|smartwatchAIpred|privatesectorAIpred|advanceddegreeAIpred|haircutAIpred|officeplantAIpred|penthouseAIpred|goskiingAIpred|sleepAIpred,
11/02/2022 06:58,11/02/2022 07:15,IP Address,5.65.72.245,100,1020,TRUE,11/02/2022 07:15,R_270SGuIqhzg4GAQ,,,,,51.27380371,0.497695923,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5f5668cf2db7050961fce434,36,Female,Yes,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,100,40,40,50,30,0,80,1,0,76,0,0,50,0,0,100,0,10,20,30,30,10,20,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I tried to highly rate the factors that in my experience might impact salary positively, but took into account that individual circumstances would also come into play.",Neither clear nor unclear,Neither clear nor unclear,Just right,Just right,0,,FL_92,,privatesectorAIpred|penthouseAIpred|officeplantAIpred|expensiveclothesAIpred|advanceddegreeAIpred|haircutAIpred|goskiingAIpred|sleepAIpred|smartwatchAIpred,
11/02/2022 07:08,11/02/2022 07:16,IP Address,82.32.202.186,100,454,TRUE,11/02/2022 07:16,R_UxU9BLPXZPnQ8FP,,,,,51.33039856,-0.268005371,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",60bd454e437018d89414c0d4,47,Female,Yes,4,1 - Not at all familiar,75,80,80,100,90,100,70,50,20,70,70,20,10,20,0,80,80,70,85,90,70,90,80,20,90,90,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I believe that people who have/do most of the things mentioned are likely to have a higher salary, and more easily be able to afford such things. However, I don’t agree that all of them (eg. Going skiing, smart watch) would help Tom to increase his salary.",Extremely clear,Moderately clear,Just right,Just right,0,,FL_91,officeplant|advanceddegree|privatesector|goskiing|penthouse|sleep|expensiveclothes|haircut|smartwatch,,
11/02/2022 07:05,11/02/2022 07:16,IP Address,83.70.215.144,100,610,TRUE,11/02/2022 07:16,R_2OJ7UwRMquApVUs,,,,,53.3381958,-6.259094238,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5ecac697f9abb5240d3468d4,25,Female,Yes,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,90,100,40,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,based on intuition,Neither clear nor unclear,Neither clear nor unclear,Just right,Just right,5,,FL_92,,advanceddegreeAIpred|privatesectorAIpred|goskiingAIpred|haircutAIpred|officeplantAIpred|expensiveclothesAIpred|penthouseAIpred|smartwatchAIpred|sleepAIpred,
11/02/2022 07:11,11/02/2022 07:16,IP Address,31.53.165.201,100,299,TRUE,11/02/2022 07:16,R_3qgJbrsViJwn4Lh,,,,,51.64460754,-2.676696777,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",614e497cf6baafdd57b1ee53,38,Male,Yes,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,73,75,67,61,88,24,0,100,0,87,95,27,90,92,47,100,100,0,100,100,0,"Certain factors affect the ability to earn a higher salary. Goes skiing doesn't, increasing your education level does. Haircuts and clothing would allow you to act a certain way to increase likelihood of promotions. ",Extremely clear,Extremely clear,Extremely easy,Just right,0,,FL_103,,,penthouseAIpred+expl|goskiingAIpred+expl|haircutAIpred+expl|sleepAIpred+expl|officeplantAIpred+expl|privatesectorAIpred+expl|expensiveclothesAIpred+expl|advanceddegreeAIpred+expl|smartwatchAIpred+expl
11/02/2022 07:07,11/02/2022 07:17,IP Address,188.221.232.82,100,616,TRUE,11/02/2022 07:17,R_2CrDWVMyxaxu0EN,,,,,52.52180481,-1.998504639,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",55f6be3a32af74000b17021c,44,Female,Yes,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,66,72,70,71,79,16,81,15,25,77,9,7,95,1,45,48,23,72,72,50,40,66,11,33,62,50,"some of the items anyone can own and therefore does not mean you will get a higher salary, some areas need more ability and those would then in turn improve work prospects",Extremely clear,Extremely clear,Extremely easy,Just right,0,,FL_103,,,penthouseAIpred+expl|privatesectorAIpred+expl|goskiingAIpred+expl|smartwatchAIpred+expl|sleepAIpred+expl|officeplantAIpred+expl|advanceddegreeAIpred+expl|haircutAIpred+expl|expensiveclothesAIpred+expl
11/02/2022 06:58,11/02/2022 07:17,IP Address,137.220.79.249,100,1180,TRUE,11/02/2022 07:17,R_1dAY2ydH7FTVfkl,,,,,51.48970032,-0.106506348,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",571de12713b1b70012be47f6,66,Male,Yes,4,2,60,75,25,100,100,100,0,75,0,0,59,0,5,51,51,5,90,0,51,60,11,25,20,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Some things may have patterns, but salary is determined by hard work, luck, skill, learning, effort, dedication, not being late, off sick, a good manager, culture of workplace, so many things are subjective. ",Extremely clear,Extremely clear,Extremely easy,Just right,0,,FL_91,officeplant|expensiveclothes|sleep|penthouse|goskiing|privatesector|haircut|advanceddegree|smartwatch,,
11/02/2022 07:08,11/02/2022 07:17,IP Address,86.147.173.151,100,545,TRUE,11/02/2022 07:17,R_2R3ngxyZ7EAchDa,,,,,53.51229858,-2.314300537,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5cc92c45a7f12900180c5d53,35,Female,Yes,3,4,70,50,51,45,48,31,50,20,10,0,100,0,0,100,0,15,60,60,9,50,30,0,100,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the things would not make a difference for you receiving a higher salary ,Moderately clear,Moderately clear,Just right,Just right,1,,FL_91,haircut|sleep|expensiveclothes|officeplant|goskiing|privatesector|advanceddegree|penthouse|smartwatch,,
11/02/2022 07:03,11/02/2022 07:17,IP Address,90.203.108.175,100,888,TRUE,11/02/2022 07:17,R_2cwoQTknUtWAlH4,,,,,51.12780762,-3.000106812,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5f28064b602953076a624535,31,Female,Yes,3,2,80,60,50,40,50,30,0,80,0,0,70,0,0,80,0,20,40,0,30,30,15,0,80,0,40,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Owning expensive items is usually a result of having a higher salary but buying these items wont increase it, study and a good job will do that",Extremely clear,Extremely clear,Just right,Just right,0,,FL_91,smartwatch|goskiing|expensiveclothes|penthouse|officeplant|haircut|privatesector|sleep|advanceddegree,,
11/02/2022 07:07,11/02/2022 07:18,IP Address,92.22.51.92,100,615,TRUE,11/02/2022 07:18,R_1OrC9aJtHES4xbX,,,,,51.73849487,-2.219406128,anonymous,EN,"I have read the information on this page,I have had the opportunity to ask questions,I understand that my data will be held anonymously and as such, my responses cannot be traced back to me individually.,I understand that I am free to withdraw from the study without penalty if I so wish, simply by closing my browser.,I consent to participate in this research study.",5c5ee22c892ec80001ae6721,62,Female,Yes,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,81,5,51,82,3,1,90,1,3,100,0,82,81,50,1,49,3,9,92,0,72,82,52,1,98,1,General gut instinct . Sometimes joining the Private Sector to hopefully increase salary prospects does not always work . Tthis sector sometimes pays well below other sectors .,Extremely clear,Moderately clear,Moderately easy,Just right,0,Good Luck with the Study & your results ...! ,FL_103,,,officeplantAIpred+expl|penthouseAIpred+expl|smartwatchAIpred+expl|goskiingAIpred+expl|expensiveclothesAIpred+expl|haircutAIpred+expl|sleepAIpred+expl|privatesectorAIpred+expl|advanceddegreeAIpred+expl
